COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;COD_VIA_COMIENZA;CLASE_COMIENZA;PARTICULA_COMIENZA;VIA_NOMBRE_COMIENZA;COD_VIA_TERMINA;CLASE_TERMINA;PARTICULA_TERMINA;VIA_NOMBRE_TERMINA
00002894;CALLE;DE;EUTERPE;00259300;PLAZA;DE;EISENHOWER;00906015;CARRETERA;DE;ACCESO A LA ESTACIÓN DE O'DONNELL
31000458;CALLE;DE;EVANGELINA SOBREDO GALANES;31000463;CALLE;DE;CERLER;00145000;CALLE;DE;CARLOS SAN JOSÉ
00284700;CALLE;DE LOS;EVANGELIOS;00703400;CALLE;DEL;SANTUARIO;00547600;CALLE;DEL;OLVIDO
00284900;CALLE;DE;EVARISTO SAN MIGUEL;00610000;CALLE;DE LA;PRINCESA;00295600;CALLE;DE;FERRAZ
00284950;CALLE;DE;ÉVORA;00075700;CALLE;DEL;ARROYO OPAÑEL;00549100;AVENIDA;DE;OPORTO
31000319;CALLE;DEL;EXCELENTE;31000317;CALLE;DE LA;BLANCA;00905985;AVENIDA;DEL;EURO
00285000;CALLE;DE LA;EXPLANADA;00416300;CALLE;DE;JUAN MONTALVO;00426250;CALLE;DE;PEDRO JUSTO DORADO DELLMANS
00285050;CALLE;DE LA;EXPROPIACIÓN;00265610;CALLE;DE;LOS ENCIERROS;00342700;CALLE;;GRAN AVENIDA
00285200;PASEO;DE;EXTREMADURA;00613400;GLORIETA;DEL;PUENTE DE SEGOVIA;99000003;LUGAR;;LÍMITE TÉRMINO MUNICIPAL
00285225;CALLE;DE LOS;EXTREMEÑOS;00554750;AVENIDA;DE;PABLO NERUDA;00624825;AVENIDA;DE;RAFAEL ALBERTI
00285250;CALLE;DE;EZCARAY;00150950;CALLE;DE;CASALARREINA;00150950;CALLE;DE;CASALARREINA
00285300;CALLE;DE;EZEQUIEL PEÑALVER;00064400;AVENIDA;DE;ARAGÓN;99000001;LUGAR;;FONDO DE SACO
00285400;CALLE;DE;EZEQUIEL SOLANA;00018900;CALLE;DE;ALCALÁ;00073300;CALLE;DE;ARRIAGA
31000694;CALLE;DE LA;FÁBRICA DE MOSAICOS;31000689;CALLE;DE;VILLAVERDE A PERALES DEL RÍO;31000687;CALLE;DE LOS;GANADOS DEL SALOBRAL
00286000;CALLE;DEL;FACTOR;00497800;CALLE;;MAYOR;00632400;CALLE;DE;REBEQUE
31000352;CALLE;DEL;FAGOT;31000188;CALLE;DEL;JACOBEO;31000175;AVENIDA;DE LA;PESETA
00002498;CALLE;DE LOS;FAISANES;00002480;CALLE;DEL;TREN DE ARGANDA;00002485;CALLE;DE LOS;JUGLARES
00286100;CALLE;DEL;FALCINELO;00433500;CALLE;DEL;CAMINO VIEJO DE LEGANÉS;00329000;CALLE;DE;CLARA CAMPOAMOR
00286200;CALLE;DE LA;FALÚA;00134000;AVENIDA;DE;CANTABRIA;00088600;CALLE;DEL;BALANDRO
00002227;CALLE;DE;FANTASÍA;00002226;CALLE;DE;LA CENICIENTA;00117400;AVENIDA;DE;BUENOS AIRES
31000300;CALLE;DE;FARADAY;31000285;CALLE;DE;MARIE CURIE;31000293;CALLE;DE;IVÁN PAVLOV
00286400;CALLE;DE LA;FARMACIA;00313100;CALLE;DE;FUENCARRAL;00365400;CALLE;DE;HORTALEZA
00286500;CALLE;DE;FARO;00778100;CALLE;;VÍA LUSITANA;00002400;AVENIDA;DE;ABRANTES
00001903;CALLE;DEL;FAROLILLO;00726100;CALLE;DEL;SOLDADO JOSÉ MARÍA REY;00121900;CALLE;DEL;CABO NICOLÁS MUR
00286600;CALLE;DE;FAUSTA ELORZ;00225300;CALLE;DE LA;CUESTA;99000001;LUGAR;;FONDO DE SACO
00286800;CALLE;DE;FAUSTINA CALVO;00055100;CALLE;DE;ANTONIA CALVO;00002385;CALLE;DEL;CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN
00286900;CALLE;DE;FAUSTINA MENA;00475550;CALLE;DE;MARÍA ISABEL NAVARRO;00202400;CALLE;DE LOS;CONCEJALES
00287000;CALLE;DE;FAUSTINA PEÑALVER;00680300;CALLE;DE;SAN NEMESIO;99000001;LUGAR;;FONDO DE SACO
31000063;CALLE;DE;FAUSTINO CORDÓN BONET;00311700;CALLE;DE;FRAY JOSÉ CERDEIRIÑA;00315700;CALLE;DE LA;FUENTE DE LIMA
00287100;CALLE;DE;FAUSTINO GARIJO;00782800;AVENIDA;DE LA;VICTORIA;00556450;AVENIDA;DEL;PADRE HUIDOBRO
00287300;CALLE;DE;FAUSTINO OSORIO;00555400;CALLE;DE;PABLO SARASATE;00002385;CALLE;DEL;CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN
00287400;CALLE;DE;FAUSTO DOMINGO;00286100;CALLE;DEL;FALCINELO;00663700;CALLE;DE;SAN CLEMENTE
00287450;CALLE;DE;FAVILA;00201200;CALLE;DEL;COMANDANTE FONTANES;00406700;CALLE;DE;JOSÉ DEL RÍO
00287500;CALLE;DE LA;FE;00432300;PLAZA;DE;LAVAPIÉS;00655850;CALLE;DEL;SALITRE
00287600;CALLE;DE;FEBRERO;00312900;CALLE;DE;FUEMBELLIDA;31003081;CARRETERA;;M-22
31000590;CALLE;DE;FEDERICA MONTSENY;31000580;CALLE;DEL;ARROYO DEL MONTE;00001894;AUTOVÍA;;M-40
00287800;CALLE;DE;FEDERICO AGUSTÍ;00556450;AVENIDA;DEL;PADRE HUIDOBRO;00226550;CALLE;DE;CUEVAS DEL VALLE
00287850;CALLE;DE;FEDERICO CARLOS SAINZ DE ROBLES;00382500;CALLE;DE LA;ISLA DE OZA;00410200;AVENIDA;DE;JUAN ANDRÉS
00288040;PASEO;DE;FEDERICO GARCÍA LORCA;00002872;CALLE;DE LA;SIERRA GÁDOR;00618800;CALLE;DEL;PUERTO DE PORZUNA
00288050;CALLE;DE;FEDERICO GARCÍA SANCHÍZ;00646900;CALLE;DE;ROMERO GIRÓN;00746600;CALLE;DE;VERACRUZ
00288100;CALLE;DE;FEDERICO GRASES;00282410;CALLE;DE;EUGENIA DE MONTIJO;00030300;CALLE;DE;ALISEDA
00288200;CALLE;DE;FEDERICO GUTIÉRREZ;00018900;CALLE;DE;ALCALÁ;00401600;CALLE;DE;JOSÉ DEL HIERRO
00288300;CALLE;DE;FEDERICO MAYO;00156700;CUESTA;DE;CASTRO DE VIGO;00367300;CALLE;DE LA;HUERTA DE CASTAÑEDA
00001837;CALLE;DE;FEDERICO MOMPOU;00000127;CALLE;DE;ISABEL COLBRAND;00313425;CARRETERA;DE;FUENCARRAL A ALCOBENDAS
00000703;CALLE;DE;FEDERICO MORENO TORROBA;00499700;AVENIDA;DEL;MEDITERRÁNEO;00293600;CALLE;DE;CARLOS Y GUILLERMO FERNÁNDEZ SHAW
00288400;CALLE;DE;FEDERICO NÚÑEZ;00280100;CALLE;DE;ESTÍBALIZ;00595800;CALLE;DEL;PINTOR BRENES
00288500;CALLE;DE;FEDERICO ORIOL;00246900;CALLE;DE;DOMINGO ÁLVAREZ;00276600;AVENIDA;DE LA;ESTACIÓN
00288550;CALLE;DE;FEDERICO ROMERO;00552800;AVENIDA;DE LA;OSA MAYOR;00723950;CALLE;DE;SIRRACH
00288600;CALLE;DE;FEDERICO SALMÓN;00404250;PLAZA;DE;JOSÉ MARÍA SOLER;99000001;LUGAR;;FONDO DE SACO
00288700;CALLE;DE;FEIJOO;00114600;CALLE;DE;BRAVO MURILLO;00328400;CALLE;DEL;GENERAL ÁLVAREZ DE CASTRO
00001001;AVENIDA;DE LA;FELICIDAD;00045700;AVENIDA;DE;ANDALUCÍA;00000999;CALLE;DE LA;UNANIMIDAD
00289000;CALLE;DE;FELIPE ÁLVAREZ;00394300;CALLE;DE;JESÚS DEL PINO;00616850;CALLE;DEL;PUERTO DE LUMBRERAS
00289100;CALLE;DE;FELIPE CAMPOS;00610450;CALLE;DEL;PRÍNCIPE DE VERGARA;00310900;CALLE;DE;FRANCO
00289200;CALLE;DE;FELIPE CASTRO;00533600;CALLE;DE;NICOLÁS SÁNCHEZ;00482100;CALLE;DE;MARIANO VELA
00446150;CALLE;DE;FELIPE DE DIEGO;00774300;CALLE;DE LA;VENTA DE LA HIGUERA;00002237;TRAVESÍA;DE;FELIPE DE DIEGO
00002237;TRAVESÍA;DE;FELIPE DE DIEGO;00002223;AVENIDA;DEL;PARQUE DE PALOMERAS BAJAS;00615800;CALLE;DEL;PUERTO DE BALBARÁN
00289300;CALLE;DE;FELIPE DÍAZ;00359400;CALLE;DE;HERMENEGILDO BIELSA;00032500;CALLE;DE LOS;ALMENDRALES
00289600;CALLE;DE;FELIPE EL HERMOSO;00089400;CALLE;DE;BALMES;00486500;CALLE;DEL;MARQUÉS DE LA ROMANA
00289400;CALLE;DE;FELIPE FRAILE;00018600;AVENIDA;DE LA;ALBUFERA;00517000;CALLE;DEL;MONTE OLIVETI
00289700;CALLE;DE;FELIPE HERRANZ;00469700;CALLE;DEL;MAR CASPIO;00792400;AVENIDA;DE LA;VIRGEN DEL CARMEN
00290200;AVENIDA;DE;FELIPE II;00018900;CALLE;DE;ALCALÁ;00440600;CALLE;DE;LOMBÍA
00290300;CALLE;DE;FELIPE III;00497800;CALLE;;MAYOR;00498000;PLAZA;;MAYOR
00290400;CALLE;DE;FELIPE IV;00133900;PLAZA;DE;CÁNOVAS DEL CASTILLO;00027500;CALLE;DE;ALFONSO XII
00289900;CALLE;DE;FELIPE MORA;00728400;CALLE;DEL;SORGO;00016800;CALLE;DE;ALBERDI
00290000;CALLE;DE;FELIPE MORATILLA;00639800;CALLE;DE LA;RIBERA DEL MANZANARES;00240600;CALLE;DEL;DOCTOR CASAL
00290100;CALLE;DE;FELIPE PÉREZ Y GONZÁLEZ;00140400;CALLE;DE;CARBONERO Y SOL;00395300;CALLE;DE;JOAQUÍN COSTA
00290250;CALLE;DE;FELIPE PINGARRÓN;00074200;CALLE;DEL;ARROYO BUENO;00559700;CALLE;DE;PALOMARES
00000740;CALLE;DE;FELIPE TRIGO;00168350;CALLE;DE;CÉSAR GONZÁLEZ RUANO;00775800;CALLE;DE;VERDAGUER Y GARCÍA
00290500;CALLE;DE;FELIPE V;00073700;CALLE;DE;ARRIETA;00551300;PLAZA;DE;ORIENTE
00290700;CALLE;DE;FELISA MÉNDEZ;00516600;AVENIDA;DEL;MONTE IGUELDO;00209800;CALLE;DEL;CONVENIO
00290800;CALLE;DE;FELISA PIZARRO;00384200;CALLE;DE LAS;ISLAS ALEUTIANAS;00383000;CALLE;DE LA;ISLA DE SAIPÁN
00002126;PASEO;DE;FÉLIX AVELLAR BROTERO;00002130;PASEO;DE;SIMÓN DE ROJAS CLEMENTE;00002130;PASEO;DE;SIMÓN DE ROJAS CLEMENTE
00291000;CALLE;DE;FÉLIX BOIX;00153600;PASEO;DE LA;CASTELLANA;00452200;PLAZA;DE LA;MADRE MOLAS
31001745;CALLE;DE;FÉLIX CANDELA;31001593;CALLE;DE;MARÍA DE LAS MERCEDES DE BORBÓN;31001744;AVENIDA;DE;MANUEL FRAGA IRIBARNE
00291100;CALLE;DE;FÉLIX LÓPEZ;00433500;CALLE;DEL;CAMINO VIEJO DE LEGANÉS;00572700;CALLE;DE;PEDRO DOMINGO
00291200;CALLE;DE;FÉLIX PORTONES;00545100;CALLE;DE;OFELIA NIETO;00238800;PASEO;DE LA;DIRECCIÓN
00000951;CALLE;DE;FÉLIX RODRÍGUEZ DE LA FUENTE;00019135;CALLE;DEL;ALCALDE GARRIDO JUARISTI;00402600;CALLE;DE;JOSÉ LUIS DE ARRESE
00291350;CALLE;DE;FENELÓN;00778910;AVENIDA;DE;CANILLEJAS A VICÁLVARO;00272900;CALLE;DE LA;ESFINGE
00291375;CALLE;DEL;FÉNIX;00796150;CALLE;DE LA;VIRGEN DE LOS ROSALES;99000001;LUGAR;;FONDO DE SACO
00291500;CALLE;DE;FERELUZ;00488000;CALLE;DEL;MARQUÉS DE VIANA;00509600;CALLE;DE LA;MIOSOTIS
31001809;CALLE;DE;FERENC PUSKÁS;31003555;AVENIDA;;PROVISIONAL GRAN VÍA DE VICÁLVARO;31001766;CALLE;DE LA;CASA DE TILLY
00291600;CALLE;DE LA;FERIA;00015100;CALLE;DE;ALBAIDA;00017100;CALLE;DE;ALBERIQUE
00905209;CALLE;DEL;FERIAL;00905206;PASEO;DE LA;PUERTA DEL ÁNGEL;00905182;AVENIDA;;PRINCIPAL
00000921;CALLE;DE LOS;FERIANTES;00328300;AVENIDA;;GENERAL;00537300;CALLE;DE;NUESTRA SEÑORA DE ARACELI
00291650;CALLE;DE;FERMÍN CABALLERO;00028050;CALLE;DE;ALFREDO MARQUERÍE;00383525;CALLE;DE LA;ISLA DE TABARCA
00291700;CALLE;DE;FERMÍN DOMÍNGUEZ ORTIZ;99000001;LUGAR;;FONDO DE SACO;00404000;CALLE;DE;JOSÉ MARÍA PEREDA
00291800;CALLE;DE;FERMÍN DONAIRE;00627450;AVENIDA;DE;RAFAELA YBARRA;00165800;CALLE;DEL;CERRO BLANCO
00291900;CALLE;DE;FERMÍN IZQUIERDO;00467800;CALLE;DE;MANUELA MÍNGUEZ;00378100;CALLE;DE;ISABEL SERRANO
00292100;AVENIDA;DE;FERMINA SEVILLANO;00351600;AVENIDA;DE;GUMERSINDO LLORENTE;00000775;PLAZA;DEL;VERANO
00292300;CALLE;DE;FERNÁN CABALLERO;00089200;CALLE;DE;BALEARES;00485200;CALLE;DEL;MARQUÉS DE JURA REAL
00292500;CALLE;DE;FERNÁN GONZÁLEZ;00018900;CALLE;DE;ALCALÁ;00239500;CALLE;DEL;DOCE DE OCTUBRE
00292600;CALLE;DE;FERNÁN NÚÑEZ;00027700;AVENIDA;DE;ALFONSO XIII;00176500;CALLE;DE;COLOMBIA
00905003;PASEO;DE;FERNÁN NÚÑEZ;00002091;PUERTA;DEL;ÁNGEL CAÍDO;00002118;PUERTA;DE;MADRID
00292800;CALLE;DE;FERNÁNDEZ CANCELA;00452300;CALLE;DE LA;MADRESELVA;00104800;CALLE;DE;BERMÚDEZ CAÑETE
00292900;CALLE;DE;FERNÁNDEZ CARO;00281000;CALLE;DEL;ESTRECHO DE COREA;00328700;CALLE;DEL;GENERAL ARANAZ
00293000;CALLE;DE;FERNÁNDEZ CID;00313200;CAMINO;DE;FUENCARRAL;00675800;CALLE;DE;SAN LAUREANO
00293100;CALLE;DE;FERNÁNDEZ DE LA HOZ;00807100;CALLE;DE;ZURBARÁN;00674800;PLAZA;DE;SAN JUAN DE LA CRUZ
00293500;CALLE;DE;FERNÁNDEZ DE LOS RÍOS;00114600;CALLE;DE;BRAVO MURILLO;00376800;CALLE;DE;ISAAC PERAL
00002406;CALLE;DE;FERNÁNDEZ DE NAVARRETE;00002405;CALLE;DE;DIEGO DE VARGAS;00002405;CALLE;DE;DIEGO DE VARGAS
00293400;CALLE;DE;FERNÁNDEZ DE OVIEDO;00441300;CALLE;DE;LÓPEZ DE HOYOS;00689500;CALLE;DE;SÁNCHEZ PACHECO
00293200;PLAZA;DE;FERNÁNDEZ LADREDA;00059100;CALLE;DE;ANTONIO DE LEYVA;00610050;AVENIDA;DE LA;PRINCESA JUANA DE AUSTRIA
00293300;CALLE;DE;FERNÁNDEZ LLAMAZARES;00640845;CALLE;DE;RICARDO SAN JUAN;00353800;CALLE;DE;HARO
00293700;CALLE;DE;FERNÁNDEZ SILVESTRE;00496800;CALLE;DE;MAURICIO LEGENDRE;00757200;CALLE;DEL;TULIPÁN
31003577;GLORIETA;DE;FERNANDO ARBÓS;31001739;AVENIDA;DE;SECUNDINO ZUAZO;31001594;CALLE;DE;JULIO CANO LASSO
31000500;CALLE;DE;FERNANDO CHUECA GOITIA;31000638;CALLE;DEL;ALTO DEL RETIRO;31000474;AVENIDA;DEL;ENSANCHE DE VALLECAS
31000092;CALLE;DE;FERNANDO DE ROJAS;31000089;CALLE;DEL;PRÍNCIPE CARLOS;31000068;AVENIDA;DE;NICETO ALCALÁ ZAMORA
00294050;CALLE;DE;FERNANDO DELGADO;00538800;CALLE;DE;NUESTRA SEÑORA DE LA LUZ;00170600;CALLE;DEL;MONSEÑOR ÓSCAR ROMERO
00294100;CALLE;DE;FERNANDO DÍAZ DE MENDOZA;00089200;CALLE;DE;BALEARES;00697200;PASEO;DE;SANTA MARÍA DE LA CABEZA
00001063;PASAJE;DE;FERNANDO DÍAZ DE MENDOZA;00257000;CALLE;DE;EDUARDO MARQUINA;00294100;CALLE;DE;FERNANDO DÍAZ DE MENDOZA
00294000;CALLE;DE;FERNANDO EL CATÓLICO;00454800;CALLE;DE;MAGALLANES;00067500;CALLE;DEL;ARCIPRESTE DE HITA
00295300;CALLE;DE;FERNANDO EL SANTO;00031400;CALLE;DE;ALMAGRO;00153600;PASEO;DE LA;CASTELLANA
00294200;CALLE;DE;FERNANDO GABRIEL;00233600;AVENIDA;DE;DAROCA;00263500;CALLE;DE;EMILIO FERRARI
00294250;CALLE;DE;FERNANDO GARRIDO;00768800;CALLE;DE;VALLEHERMOSO;00321900;CALLE;DE;GALILEO
00294300;CALLE;DE;FERNANDO GIRÁLDEZ;00764000;CAMINO;DE;VALDERRIBAS;00242900;PLAZA;DEL;DOCTOR LOZANO
00294500;CALLE;DE;FERNANDO GONZÁLEZ;00408200;CALLE;DE;JOSEFA FERNÁNDEZ BUTERGA;00358100;CALLE;DE LOS;HERMANOS DEL MORAL
31001731;CALLE;DE;FERNANDO HIGUERAS;31001593;CALLE;DE;MARÍA DE LAS MERCEDES DE BORBÓN;31001594;CALLE;DE;JULIO CANO LASSO
31000657;CALLE;DE;FERNANDO LÁZARO CARRETER;00094800;CAMINO;DEL;BARRIAL;99000003;LUGAR;;LÍMITE TÉRMINO MUNICIPAL
00294600;CALLE;DE;FERNANDO MIJARES;00269500;GLORIETA;DE;EOLO;00000836;CALLE;DEL;MARQUESADO DE SANTA MARTA
00322200;CALLE;DE;FERNANDO MORA;00777860;CALLE;;VÍA CARPETANA;00261900;CALLE;DE;ELVIRA BARRIOS
00294700;CALLE;DE;FERNANDO ORIOL;00246900;CALLE;DE;DOMINGO ÁLVAREZ;00276600;AVENIDA;DE LA;ESTACIÓN
00294750;CALLE;DE;FERNANDO ORTIZ;00549560;AVENIDA;DE;ORCASUR;00130300;CALLE;DE;CAMPOTEJAR
00294800;CALLE;DE;FERNANDO OSSORIO;00338400;CALLE;DE;GOIRI;00560700;CALLE;DE;PAMPLONA
00294900;CALLE;DE;FERNANDO PASTOR;00651900;CALLE;DE;RUZAFA;00326300;CALLE;DE LA;GARGANTA DE AISA
00000734;CALLE;DE;FERNANDO PESSOA;00000733;CALLE;DE;LUIS CERNUDA;00491850;CALLE;DE;MARTÍNEZ VILLERGAS
00295000;CALLE;DE;FERNANDO POO;00697175;GLORIETA;DE;SANTA MARÍA DE LA CABEZA;00230600;PASEO;DE LA;CHOPERA
00295400;CALLE;DE;FERNANDO VI;00365400;CALLE;DE;HORTALEZA;00655500;PLAZA;DE LAS;SALESAS
00002348;CALLE;DE;FERNANDO VII;00684900;CALLE;DE;SAN ROMUALDO;00014800;CALLE;DE;ALBADALEJO
31000663;CALLE;DE;FERNANDO VIZCAÍNO CASAS;31000657;CALLE;DE;FERNANDO LÁZARO CARRETER;31000662;CALLE;DEL;CARRIL DE LOS CALEROS
00295500;CALLE;DE;FERNANFLOR;00216100;PLAZA;DE LAS;CORTES;00805800;CALLE;DE;ZORRILLA
00295600;CALLE;DE;FERRAZ;00273600;PLAZA;DE;ESPAÑA;00523800;PASEO;DE;MORET
00295700;CALLE;DE;FERREIRA;00156600;CALLE;DE;CASTRO DE ORO;00767900;CALLE;DE;VALLE DE ORO
00295800;CALLE;DE;FERRER DEL RÍO;00310200;CALLE;DE;FRANCISCO SILVELA;00149800;CALLE;DE;CARTAGENA
00295900;CALLE;DE LA;FERRETERÍA;00017100;CALLE;DE;ALBERIQUE;00747100;CALLE;DE LA;TORNILLERÍA
00296000;CALLE;DEL;FERROCARRIL;00234700;PASEO;DE LAS;DELICIAS;00697175;GLORIETA;DE;SANTA MARÍA DE LA CABEZA
00361940;CALLE;DEL;FERROCARRIL DEL TAJUÑA;00598090;CALLE;DE LA;PIROTECNIA;00092700;CALLE;DE LA;BARCA
00296300;CALLE;DE LOS;FERROVIARIOS;00043500;CALLE;DE;AMPARO USERA;00457400;CALLE;DE;MAMERTO LÓPEZ
00296400;PASEO;DE LOS;FERROVIARIOS;00001017;GLORIETA;DEL;MIRADOR DEL SUR;00660950;CALLE;DE;SAN AURELIANO
00296700;CALLE;DE;FIDIAS;00139300;CALLE;DE;CARAMUEL;00725600;CALLE;DE LA;SOLANA DE LUCHE
00296800;CALLE;DE;FIGUERAS;00667800;CALLE;DE;SAN FELIÚ DE GUIXOLS;00068800;CALLE;DE;ARENAS DE IGUÑA
00296900;CALLE;DE;FILADELFIA;00532900;CALLE;DE;NICARAGUA;00550700;CALLE;DE;ORFEO
00297025;AVENIDA;DE;FILIPINAS;00159800;CALLE;DE;CEA BERMÚDEZ;00419600;PLAZA;DE;JUAN ZORRILLA
00297000;CALLE;DE;FILIPINAS;00171000;CALLE;DE LOS;CIPRESES;99000001;LUGAR;;FONDO DE SACO
00000776;AVENIDA;;FIN DE SEMANA;00351600;AVENIDA;DE;GUMERSINDO LLORENTE;00906255;CAMINO;DE;COSLADA
31001751;CALLE;DE;FINA DE CALDERÓN;31001593;CALLE;DE;MARÍA DE LAS MERCEDES DE BORBÓN;31001592;AVENIDA;DE;FRANCISCO JAVIER SÁENZ DE OIZA
00297250;CALLE;DE;FINISTERRE;00723600;CALLE;DE;SINESIO DELGADO;00574451;CALLE;DE;PEDRO RICO
00002459;CALLE;DE;FINLANDIA;00002443;CALLE;DE;SOFÍA;00002445;PASEO;DE;GINEBRA
00297300;CALLE;DE;FITERO;00000978;AVENIDA;DE LA;PERLA;00439700;CALLE;DE;LODOSA
00297400;CALLE;DE;FIVÉ;00300900;CALLE;DE;ALFONSO VIII;99000001;LUGAR;;FONDO DE SACO
00297500;CALLE;DEL;FLAMISELL;00753000;CALLE;DE;TREMP;00783700;CALLE;DE;VIELLA
00002617;CALLE;DE;FLANDES;00241950;AVENIDA;DEL;DOCTOR GARCÍA TAPIA;00002607;CALLE;DE LA;CIUDAD ENCANTADA
31000351;CALLE;DE LAS;FLAUTAS;31000188;CALLE;DEL;JACOBEO;00084000;AVENIDA;DE LA;AVIACIÓN
00297600;CALLE;DE LA;FLECHA;00530000;CALLE;DE;NAVALAFUENTE;00226000;CALLE;DE;CUEVA VALIENTE
00297700;CALLE;DE LA;FLOR ALTA;00437500;CALLE;DE LOS;LIBREROS;00342950;CALLE;;GRAN VÍA
00297800;CALLE;DE LA;FLOR BAJA;00377300;CALLE;DE;ISABEL LA CATÓLICA;00433800;CALLE;DE;LEGANITOS
00297900;CALLE;DE LA;FLOR DE LIS;00160500;CALLE;DE LOS;CEDROS;00790200;CALLE;DE LA;VINCA
31000853;CALLE;DE LA;FLOR DE PASCUA;31000852;CALLE;DE;PILAR;31000852;CALLE;DE;PILAR
31000855;CALLE;DE LA;FLOR DEL CORAL;31000852;CALLE;DE;PILAR;31000852;CALLE;DE;PILAR
00298000;CALLE;DE LA;FLORA;00678200;PLAZA;DE;SAN MARTÍN;00693100;PLAZA;DE;SANTA CATALINA DE LOS DONADOS
31000009;CALLE;DE;FLORA TRISTÁN;00789500;CARRETERA;DE;VILLAVERDE A VALLECAS;31000059;CALLE;DE;AUGUSTOBRIGA
00002623;CALLE;DE;FLORENCIA;00446450;CALLE;DE;LUIS DE HOYOS SAINZ;00002606;CALLE;DE;BRUJAS
31000594;CALLE;DE;FLORENCIA PINAR;31000580;CALLE;DEL;ARROYO DEL MONTE;31000585;CALLE;DE;MARÍA DE MAEZTU
00000960;CALLE;DE;FLORENCIO CANO CRISTÓBAL;00241950;AVENIDA;DEL;DOCTOR GARCÍA TAPIA;00399201;CALLE;DE;JOSÉ BERGAMÍN
00001169;CALLE;DE;FLORENCIO CASTILLO;00000859;AVENIDA;DE;MACHUPICHU;00001173;CALLE;DE;ESTEBAN PALACIOS
00298050;CALLE;DE;FLORENCIO DÍAZ;00488600;PASEO;DEL;MARQUÉS DE ZAFRA;00238000;CALLE;DE;DIEGO BAHAMONDE
00298100;CALLE;DE;FLORENCIO GARCÍA;00018900;CALLE;DE;ALCALÁ;00401600;CALLE;DE;JOSÉ DEL HIERRO
00298200;CALLE;DE;FLORENCIO LLORENTE;00018900;CALLE;DE;ALCALÁ;00793800;CALLE;DE LA;VIRGEN DE LLUC
00298300;CALLE;DE;FLORENCIO RODRÍGUEZ;00546600;CALLE;DEL;OLIVO;00104300;CALLE;DE;BERENISA
00298400;CALLE;DE;FLORENCIO SANZ;00429700;CALLE;DE LA;LAGUNA;00157600;CALLE;DEL;CASUARIO
00298500;CALLE;DE;FLORENTINO GASCÓN;00280100;CALLE;DE;ESTÍBALIZ;00000728;AVENIDA;DE LA;GRAN VÍA DE HORTALEZA
00000715;RONDA;DE LAS;FLORES;00129251;RONDA;DEL;TREN;00129251;RONDA;DEL;TREN
00298800;CALLE;DE;FLORESTAN AGUILAR;00310200;CALLE;DE;FRANCISCO SILVELA;00242000;CALLE;DEL;DOCTOR GÓMEZ ULLA
00298900;PASEO;DE LA;FLORIDA;00687520;GLORIETA;DE;SAN VICENTE;00660400;GLORIETA;DE;SAN ANTONIO DE LA FLORIDA
00299000;TRAVESÍA;DE LA;FLORIDA;00500000;CALLE;DE;MEJÍA LEQUERICA;00710350;CALLE;DE;SERRANO ANGUITA
31000248;CALLE;DEL;FLORÍN;00905985;AVENIDA;DEL;EURO;31000249;CALLE;DEL;TREMIS
00599101;CALLE;DE LA;FLUORITA;00900733;CALLE;DE;ROSA LUXEMBURGO;00076200;ARROYO;DE;POZUELO
00000720;CALLE;DE;FOBOS;00241950;AVENIDA;DEL;DOCTOR GARCÍA TAPIA;00399201;CALLE;DE;JOSÉ BERGAMÍN
00327401;CALLE;DE LA;FOCHA;00129251;RONDA;DEL;TREN;00900207;CALLE;DEL;SEIS DE DICIEMBRE
00299200;CALLE;DE;FOMENTO;00702200;CUESTA;DE;SANTO DOMINGO;00641400;CALLE;DEL;RÍO
00002291;CALLE;DE;FOMPEDRAZA;00128800;CALLE;DE;CAMPASPERO;00002284;CALLE;DEL;RÍO DUERO
00001906;CALLE;DE;FONDÓN;00514630;CALLE;DE;MONÓVAR;00226200;CALLE;DE;CUEVAS DEL ALMANZORA
00299275;PLAZA;DE;FONSAGRADA;00514425;AVENIDA;DE;MONFORTE DE LEMOS;00077550;PLAZA;DE;ARTEIJO
00299300;CALLE;DE LA;FONTANERÍA;00437800;CALLE;DEL;LIDO;00117600;CALLE;DE;BUESO PINEDA
00299450;CALLE;DE;FONTIVEROS;00538300;AVENIDA;DE;NUESTRA SEÑORA DE FÁTIMA;00219900;CALLE;DE;CRISTÓBAL AGUILERA
00002317;CALLE;DE LA;FORESTA;00002805;CALLE;DEL;PUERTO DE SOMPORT;00041800;CALLE;;AZUL
00299550;CALLE;DE;FORGES;00389850;CALLE;DEL;JARDÍN DE LA DUQUESA;00258450;CALLE;DE;EFIGENIA
00299575;CALLE;DE LAS;FORJAS;00642450;CALLE;DE;RIVAS;00564230;AVENIDA;DEL;PARQUE
00299600;CALLE;DE;FORMENT;00458800;CALLE;DE;MANIPA;00292900;CALLE;DE;FERNÁNDEZ CARO
31000461;CALLE;DE;FORMIGAL;31000458;CALLE;DE;EVANGELINA SOBREDO GALANES;00000850;CALLE;DE;VALDESQUÍ
00299700;CALLE;DE;FORNILLOS;00165800;CALLE;DEL;CERRO BLANCO;00627450;AVENIDA;DE;RAFAELA YBARRA
